PSMILES,Eat,Eea,Egb,Egc,Ei,Xc,eps,nc
[*]CCCNC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NCCCOCCOCCO[*],0.0,0.0,0.0,0.0,0.0,46.76,0.0,0.0
[*]CCCNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NCCCOCCOCCO[*])C(C)C)C(C)C,0.0,0.0,0.0,0.0,0.0,44.71,0.0,0.0
[*]CCCNC(=O)C(OC)C(OC)C(=O)N[*],0.0,0.0,0.0,5.9354,0.0,0.0,0.0,0.0
[*]CCCNC(=O)CCC=CCCC(=O)N[*],0.0,0.0,0.0,5.7523,0.0,35.72,0.0,0.0
[*]CCCNC(=O)CCCCC(=O)NCCCO[*],0.0,0.0,0.0,5.8321,0.0,0.0,0.0,0.0
[*]CCCNC(=O)CCCCCCCC(=O)NCCCNC(=O)C(=O)N[*],0.0,0.0,4.6809,4.7768,0.0,0.0,0.0,0.0
[*]CCCNC(=O)CCCCCCCCC(=O)NCCCNC(=O)C(=O)N[*],0.0,0.0,0.0,5.3556,0.0,0.0,0.0,0.0
[*]CCCNC(=O)CCCCCCCCC(=O)NCCCOCCOCCO[*],0.0,0.0,0.0,5.9339,0.0,27.62,0.0,0.0
[*]CCCNC(=O)CCCCCCCCC(=O)NCCCOCCO[*],0.0,0.0,0.0,5.9244,0.0,0.0,0.0,0.0
[*]CCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],0.0,0.0,0.0,5.894,0.0,0.0,0.0,0.0
[*]CCCNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCCCOCCOCCO[*],0.0,0.0,0.0,0.0,0.0,47.64,0.0,0.0
[*]CCCNC(=O)CNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NCC(=O)NCCCOCCOCCO[*])C(C)C)C(C)C,0.0,0.0,0.0,0.0,0.0,42.16,0.0,0.0
[*]CCCNC(=O)NCCCCCCNC(=O)O[*],0.0,0.0,0.0,5.4226,0.0,0.0,0.0,0.0
[*]CCCNC(=O)O[*],0.0,0.0,0.0,6.2603,0.0,63.79,0.0,0.0
[*]CCCNC(=O)c1cccc(C(=O)N[*])c1,0.0,0.0,0.0,4.8185,0.0,0.0,0.0,0.0
[*]CCCN[*],-5.18,0.5296,6.381,5.2088,5.8246,0.0,3.03,1.6776
[*]CCCOC(=O)C(=O)O[*],0.0,0.0,0.0,5.7163,0.0,0.0,0.0,0.0
[*]CCCOC(=O)C1CCC(C(=O)O[*])CC1,0.0,0.0,0.0,6.703,0.0,0.0,0.0,0.0
[*]CCCOC(=O)CC(=O)O[*],0.0,0.0,0.0,6.6256,0.0,0.0,0.0,0.0
[*]CCCOC(=O)CCC(=O)O[*],0.0,0.0,0.0,6.805,0.0,50.44,0.0,0.0
[*]CCCOC(=O)CCC(C)CC(=O)O[*],0.0,0.0,0.0,6.7963,0.0,0.0,0.0,0.0
[*]CCCOC(=O)CCCC(=O)O[*],0.0,0.0,0.0,6.7627,0.0,24.04,0.0,0.0
[*]CCCOC(=O)CCCCC(=O)O[*],0.0,0.0,0.0,6.7235,0.0,26.74,0.0,0.0
[*]CCCOC(=O)CCCCCCC(=O)O[*],0.0,0.0,6.4907,6.9244,0.0,92.48,0.0,0.0
[*]CCCOC(=O)CCCCCCCC(=O)O[*],0.0,0.0,0.0,6.6032,0.0,0.0,0.0,0.0
[*]CCCOC(=O)CCCCCCCCC(=O)O[*],0.0,0.0,0.0,6.8385,0.0,37.93,0.0,0.0
[*]CCCOC(=O)CCCCCCCCCC(=O)O[*],0.0,0.0,0.0,6.7744,0.0,0.0,0.0,0.0
[*]CCCOC(=O)CCCCCCCCCCC(=O)O[*],0.0,0.0,6.3683,6.5126,0.0,0.0,0.0,0.0
[*]CCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O[*],0.0,0.0,0.0,6.9154,0.0,0.0,0.0,0.0
[*]CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(=O)[*],-5.41,0.7602,6.5329,0.0,7.4162,0.0,3.05,1.6306
[*]CCCOC(=O)CCCCSCCCCC(=O)O[*],0.0,0.0,0.0,5.3966,0.0,0.0,0.0,0.0
[*]CCCOC(=O)COCC(=O)O[*],0.0,0.0,0.0,6.0368,0.0,0.0,0.0,0.0
[*]CCCOC(=O)Cc1ccc(CC(=O)O[*])cc1,0.0,0.0,0.0,5.2766,0.0,0.0,0.0,0.0
[*]CCCOC(=O)N1CCC([*])CC1,0.0,0.0,0.0,5.7499,0.0,0.0,0.0,0.0
[*]CCCOC(=O)NCCCCCCNC(=O)O[*],0.0,0.0,0.0,6.2372,0.0,28.37,0.0,0.0
[*]CCCOC(=O)NCCSCCSCCNC(=O)O[*],0.0,0.0,0.0,5.2508,0.0,0.0,0.0,0.0
[*]CCCOC(=O)Nc1cc(NC(=O)O[*])ccc1C,0.0,0.0,0.0,5.0413,0.0,0.0,0.0,0.0
[*]CCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1,0.0,0.0,0.0,0.0,0.0,47.76,0.0,0.0
[*]CCCOC(=O)O[*],0.0,0.0,0.0,7.1953,0.0,10.25,0.0,0.0
[*]CCCOC(=O)c1ccc(C(=O)O[*])cc1,0.0,0.0,0.0,0.0,0.0,30.78,0.0,0.0
[*]CCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0
[*]CCCOC(=O)c1cccc(C(=O)O[*])c1,0.0,0.0,0.0,5.151,0.0,0.0,0.0,0.0
[*]CCCOCCCOC(=O)CCCCCCCCC(=O)O[*],0.0,0.0,0.0,6.4909,0.0,0.0,0.0,0.0
[*]CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,0.0,0.0,0.0,5.0994,0.0,0.0,0.0,0.0
[*]CCCO[*],-5.2,0.5672,7.4889,6.2459,6.904,55.46,3.03,1.6476
[*]CCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,0.0,0.0,0.0,4.317,0.0,0.0,0.0,0.0
[*]CCCP(C)(=O)CCCNC(=O)CCCCCCCCC(=O)N[*],0.0,0.0,0.0,5.7831,0.0,0.0,0.0,0.0
[*]CCCP(CCCCCCCC)CCCNC(=O)C(=O)N[*],0.0,0.0,0.0,4.1641,0.0,0.0,0.0,0.0
[*]CCCP(CCCCCCCC)CCCNC(=O)CCCCC(=O)N[*],0.0,0.0,0.0,4.7376,0.0,0.0,0.0,0.0
[*]CCCP(CCCNC(=O)C(=O)N[*])c1ccccc1,0.0,0.0,0.0,4.5841,0.0,0.0,0.0,0.0
[*]CCCP(CCCNC(=O)CCCCC(=O)N[*])CC(C)C,0.0,0.0,0.0,5.1348,0.0,0.0,0.0,0.0
[*]CCCP(CCCNC(=O)CCCCCCCCC(=O)N[*])c1ccccc1,0.0,0.0,0.0,4.6632,0.0,0.0,0.0,0.0
[*]CCCP(CCCNC(=O)N[*])c1ccccc1,0.0,0.0,0.0,4.7939,0.0,0.0,0.0,0.0
[*]CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)O[*],0.0,0.0,0.0,6.4999,0.0,0.0,0.0,0.0
[*]CCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1ccccc1C(=O)O[*],0.0,0.0,0.0,5.0984,0.0,0.0,0.0,0.0
[*]CCCS[*],0.0,0.0,0.0,0.0,0.0,98.81,0.0,0.0
[*]CCC[Si](C)(C)O[Si](C)(C)CCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,0.0,0.0,0.0,3.5354,0.0,0.0,0.0,0.0
[*]CCCc1nc2cc3sc([*])nc3cc2s1,0.0,0.0,0.0,4.1967,0.0,0.0,0.0,0.0
[*]CCN(CCCC(=O)Nc1ccc(N=Nc2ccccc2)cc1)CCOC(=O)NCC1CCCC(CNC(=O)O[*])C1,0.0,0.0,0.0,3.1195,0.0,0.0,0.0,0.0
[*]CCN(CCCCCCOc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1)CCOC(=O)NCCCCCCNC(=O)O[*],0.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0
[*]CCN(CCOC(=O)C=Cc1ccc(C=CC(=O)O[*])cc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.0,0.0,0.0,2.3089,0.0,0.0,0.0,0.0
[*]CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1)c1ccc(-c2c(NCCCO)c(=O)c2=O)cc1,0.0,0.0,0.0,3.2653,0.0,0.0,0.0,0.0
[*]CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1)c1ccccc1,0.0,0.0,0.0,4.4335,0.0,0.0,0.0,0.0
[*]CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,0.0,0.0,0.0,4.1239,0.0,0.0,0.0,0.0
[*]CCN(CCOC(=O)c1cccc(C(=O)O[*])c1)c1ccccc1,0.0,0.0,0.0,3.0504,0.0,0.0,0.0,0.0
[*]CCN([*])C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,37.92,0.0,0.0
[*]CCN([*])C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,25.82,0.0,0.0
[*]CCN([*])C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,24.72,0.0,0.0
[*]CCN([*])C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,23.27,0.0,0.0
[*]CCN([*])C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,26.86,0.0,0.0
[*]CCN([*])C(=O)CCCCCCCC,0.0,0.0,0.0,0.0,0.0,16.86,0.0,0.0
[*]CCN([*])C(=O)CCCCCCCCC,0.0,0.0,0.0,0.0,0.0,18.09,0.0,0.0
[*]CCN([*])C(=O)CCCCCCCCC=C,0.0,0.0,0.0,0.0,0.0,17.53,0.0,0.0
[*]CCN([*])C(=O)CCCCCCCCCC,0.0,0.0,0.0,0.0,0.0,15.83,0.0,0.0
[*]CCN([*])C(=O)CCCCCCCCCCCC,0.0,0.0,0.0,0.0,0.0,13.23,0.0,0.0
[*]CCN([*])C(=O)CCCCCCCCCCCCC,0.0,0.0,0.0,0.0,0.0,13.42,0.0,0.0
[*]CCN([*])C(=O)CCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,0.0,12.58,0.0,0.0
[*]CCN([*])C(=O)CCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,0.0,11.08,0.0,0.0
[*]CCN([*])C(=O)CCCCCCCCCCO,0.0,0.0,0.0,0.0,0.0,28.17,0.0,0.0
[*]CCN([*])C(=O)CO,0.0,0.0,0.0,5.9405,0.0,0.0,0.0,0.0
[*]CCN([*])C(=O)Cc1ccc(C(F)(F)F)cc1,0.0,0.0,0.0,4.9047,0.0,0.0,0.0,0.0
[*]CCN([*])C(=O)c1c(F)cc(F)c(F)c1F,0.0,0.0,0.0,4.9884,0.0,0.0,0.0,0.0
[*]CCN([*])C(=O)c1c(F)cc(F)cc1F,0.0,0.0,0.0,4.6328,0.0,0.0,0.0,0.0
[*]CCN([*])C(=O)c1c(F)cccc1F,0.0,0.0,0.0,4.4989,0.0,0.0,0.0,0.0
[*]CCN([*])C(=O)c1cc(F)ccc1F,0.0,0.0,0.0,4.4693,0.0,0.0,0.0,0.0
[*]CCN([*])C(=O)c1ccc(F)c(F)c1,0.0,0.0,0.0,5.106,0.0,0.0,0.0,0.0
[*]CCN([*])C(=O)c1ccc(F)cc1,0.0,0.0,0.0,5.1588,0.0,0.0,0.0,0.0
[*]CCN([*])C(=O)c1ccc(OC)cc1,0.0,0.0,0.0,5.0115,0.0,0.0,0.0,0.0
[*]CCN([*])C(=O)c1ccc(OCCCSCC(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,11.78,0.0,0.0
[*]CCN([*])Cc1ccccc1,0.0,0.0,0.0,3.8139,0.0,0.0,0.0,0.0
[*]CCN1C(=O)C(=CC=C2SC(=S)N([*])C2=O)SC1=S,0.0,0.0,0.0,2.2801,0.0,0.0,0.0,0.0
[*]CCN1C(=O)C(=CCCCC=C2SC(=S)N([*])C2=O)SC1=S,0.0,0.0,0.0,3.4576,0.0,0.0,0.0,0.0
[*]CCNC(=O)C(OC)C(OC)C(=O)N[*],0.0,0.0,0.0,5.4257,0.0,0.0,0.0,0.0
[*]CCNC(=O)CCCCC(=O)N[*],0.0,0.0,0.0,5.8254,0.0,0.0,0.0,0.0
[*]CCNC(=O)CCCCCCC(=O)N[*],0.0,0.0,0.0,5.7413,0.0,0.0,0.0,0.0
[*]CCNC(=O)CCCCCCCCC(=O)N[*],0.0,0.0,0.0,5.9828,0.0,0.0,0.0,0.0
[*]CCNC(=O)CCCCCCCCCCC(=O)N[*],0.0,0.0,0.0,5.5657,0.0,0.0,0.0,0.0
[*]CCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],0.0,0.0,0.0,5.9522,0.0,0.0,0.0,0.0
[*]CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],0.0,0.0,0.0,5.9348,0.0,0.0,0.0,0.0
[*]CCNC(=O)CCP(C)(=O)CCC(=O)N[*],0.0,0.0,0.0,6.0568,0.0,0.0,0.0,0.0
[*]CCNC(=O)NCCCCCCNC(=O)O[*],0.0,0.0,0.0,5.6117,0.0,0.0,0.0,0.0
[*]CCNC(=O)c1ccc(O[*])cc1,0.0,0.0,0.0,5.0314,0.0,0.0,0.0,0.0
[*]CCNC(=O)c1cccc(C(=O)N[*])c1,0.0,0.0,0.0,4.6889,0.0,0.0,0.0,0.0
[*]CCNC(=O)c1cccc(O[*])c1,0.0,0.0,0.0,4.5918,0.0,0.0,0.0,0.0
[*]CCNC(=S)[*],-5.36,1.6837,3.6727,3.7044,5.3628,0.0,4.24,1.8641
[*]CCNC(C=C1)=CC=C1[*],-5.85,0.6326,3.689,4.1674,4.8208,0.0,3.54,1.7816
[*]CCNC(S1)=CC=C1[*],-5.63,0.6915,3.793,3.9675,4.6632,0.0,3.76,1.8184
[*]CCN[*],0.0,0.0,0.0,5.0274,0.0,0.0,0.0,0.0
[*]CCN[Si](C)(C)N[*],0.0,0.0,0.0,4.8016,0.0,0.0,0.0,0.0
[*]CCOC(=O)C(=O)O[*],0.0,0.0,0.0,6.5784,0.0,0.0,0.0,0.0
[*]CCOC(=O)C1C2C=CC(C2)C1C(=O)O[*],0.0,0.0,5.3661,5.7779,0.0,0.0,0.0,0.0
[*]CCOC(=O)C1CCC(C(=O)O[*])CC1,0.0,0.0,6.4481,6.5843,0.0,0.0,0.0,0.0
[*]CCOC(=O)C=CC(=O)O[*],0.0,0.0,0.0,4.8762,0.0,0.0,0.0,0.0
[*]CCOC(=O)CC(=O)O[*],0.0,0.0,0.0,6.8494,0.0,0.0,0.0,0.0
[*]CCOC(=O)CCC(=O)O[*],0.0,0.0,0.0,6.5377,0.0,79.99,0.0,0.0
[*]CCOC(=O)CCC(C)CC(=O)O[*],0.0,0.0,0.0,6.6742,0.0,0.0,0.0,0.0
[*]CCOC(=O)CCCCC(=O)O[*],-5.59,1.0754,6.7769,6.7259,7.8277,69.34,3.25,1.6581
[*]CCOC(=O)CCCCCC(=O)O[*],0.0,0.0,0.0,6.8822,0.0,0.0,0.0,0.0
[*]CCOC(=O)CCCCCCC(=O)O[*],-5.5,0.8924,6.8383,6.9025,7.7636,57.21,3.16,1.6577
[*]CCOC(=O)CCCCCCCC(=O)O[*],0.0,0.0,0.0,0.0,0.0,57.8,0.0,0.0
[*]CCOC(=O)CCCCCCCCC(=O)O[*],0.0,0.0,0.0,6.8048,0.0,60.1,0.0,0.0
[*]CCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O[*],0.0,0.0,0.0,5.8201,0.0,22.75,0.0,0.0
[*]CCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O[*])cc1,0.0,0.0,0.0,0.0,0.0,17.83,0.0,0.0
[*]CCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],0.0,0.0,0.0,6.7001,0.0,0.0,0.0,0.0
[*]CCOC(=O)CCCCSCCCCC(=O)O[*],0.0,0.0,0.0,5.1928,0.0,0.0,0.0,0.0
[*]CCOC(=O)CCSCCC(=O)O[*],0.0,0.0,0.0,5.4614,0.0,0.0,0.0,0.0
[*]CCOC(=O)COCC(=O)O[*],0.0,0.0,0.0,6.1826,0.0,0.0,0.0,0.0
[*]CCOC(=O)CSC(=O)Nc1ccc(Cc2ccc(NC(=O)SCC(=O)O[*])cc2)cc1,0.0,0.0,0.0,4.3268,0.0,0.0,0.0,0.0
[*]CCOC(=O)Cc1ccc(CC(=O)O[*])cc1,0.0,0.0,0.0,5.1252,0.0,0.0,0.0,0.0
[*]CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O[*])c1,0.0,0.0,0.0,5.1683,0.0,0.0,0.0,0.0
[*]CCOC(=O)NC1CCC(NC(=O)O[*])CC1,0.0,0.0,0.0,6.3209,0.0,0.0,0.0,0.0
[*]CCOC(=O)NCCC(C)NC(=O)O[*],0.0,0.0,0.0,6.4089,0.0,0.0,0.0,0.0
[*]CCOC(=O)NCCCC(CCNC(=O)O[*])OC,0.0,0.0,0.0,5.8395,0.0,0.0,0.0,0.0
[*]CCOC(=O)NCCCCCCCCCCNC(=O)O[*],0.0,0.0,6.6421,6.2273,0.0,0.0,0.0,0.0
[*]CCOC(=O)NCCCCCCCCCNC(=O)O[*],0.0,0.0,0.0,6.3118,0.0,0.0,0.0,0.0
[*]CCOC(=O)NCCCCCCNC(=O)O[*],0.0,0.0,0.0,6.1814,0.0,21.16,0.0,0.0
[*]CCOC(=O)NCCCOCCCNC(=O)O[*],0.0,0.0,0.0,6.238,0.0,0.0,0.0,0.0
[*]CCOC(=O)NCCNC(=O)O[*],0.0,0.0,0.0,6.1962,0.0,0.0,0.0,0.0
[*]CCOC(=O)NCCOCCOCCNC(=O)O[*],-5.52,0.573,6.4585,6.1403,7.1012,0.0,3.53,1.6526
[*]CCOC(=O)NCCSCCCCSCCNC(=O)O[*],0.0,0.0,5.1094,5.1396,0.0,0.0,0.0,0.0
[*]CCOC(=O)NCCSCCSCCNC(=O)O[*],0.0,0.0,0.0,5.2808,0.0,0.0,0.0,0.0
[*]CCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],0.0,0.0,0.0,5.8878,0.0,0.0,0.0,0.0
[*]CCOC(=O)Nc1c(C)c(C)c(NC(=O)O[*])c(C)c1C,0.0,0.0,0.0,5.3419,0.0,0.0,0.0,0.0
[*]CCOC(=O)Nc1cc(NC(=O)O[*])ccc1C,0.0,0.0,0.0,5.1142,0.0,0.0,0.0,0.0
[*]CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O[*])c(C)c2)cc1C,0.0,0.0,0.0,4.3385,0.0,0.0,0.0,0.0
[*]CCOC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)O[*])cc2)cc1,0.0,0.0,4.3346,4.7807,0.0,0.0,0.0,0.0
[*]CCOC(=O)Nc1ccc(NC(=O)O[*])cc1,0.0,0.0,0.0,4.8391,0.0,0.0,0.0,0.0
[*]CCOC(=O)Nc1cccc(NC(=O)O[*])c1,0.0,0.0,0.0,5.098,0.0,0.0,0.0,0.0
[*]CCOC(=O)Nc1cccc2c(NC(=O)O[*])cccc12,0.0,0.0,0.0,3.9352,0.0,0.0,0.0,0.0
[*]CCOC(=O)O[*],0.0,0.0,0.0,7.5976,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2C)c(C)c1,0.0,0.0,0.0,4.5782,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,0.0,0.0,0.0,4.4904,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc(C(=O)O[*])c2c1CC2,0.0,0.0,0.0,4.3335,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,-6.18,2.2723,3.8637,4.6867,7.1539,31.7557344,3.82,1.8075
[*]CCOC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)O[*])cc32)cc1,0.0,0.0,0.0,4.3486,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,0.0,0.0,0.0,4.6415,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,0.0,0.0,0.0,4.188,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,0.0,0.0,0.0,0.0,0.0,22.49,0.0,0.0
[*]CCOC(=O)c1ccc(O[*])c(C)c1,0.0,0.0,0.0,4.4876,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc(O[*])c(Cl)c1,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc(O[*])cc1,0.0,0.0,0.0,0.0,0.0,67.44,0.0,0.0
[*]CCOC(=O)c1ccc(O[*])cc1C,0.0,0.0,0.0,4.5424,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc(O[*])cc1Cl,0.0,0.0,0.0,4.6773,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,0.0,0.0,0.0,0.0,0.0,40.762904,0.0,0.0
[*]CCOC(=O)c1ccc2ccc(C(=O)O[*])cc2c1,0.0,0.0,0.0,3.9507,0.0,0.0,0.0,0.0
[*]CCOC(=O)c1cccc(C(=O)O[*])c1,0.0,0.0,0.0,4.9772,0.0,40.99,0.0,0.0
[*]CCOC(=S)NC(=S)C(C=C1)=CC=C1N[*],-5.81,2.6209,2.4106,2.7606,5.413,0.0,5.17,2.0467
[*]CCOCC(=O)NCCCCCCNC(=O)CO[*],0.0,0.0,0.0,5.4615,0.0,0.0,0.0,0.0
[*]CCOCC(=O)NCCNC(=O)CO[*],0.0,0.0,0.0,5.9751,0.0,0.0,0.0,0.0
[*]CCOCC(=O)O[*],0.0,0.0,0.0,5.8983,0.0,55.93,0.0,0.0
[*]CCOCCC(=O)O[*],0.0,0.0,0.0,6.821,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)C(=O)O[*],0.0,0.0,0.0,5.9165,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)C(C)C(=O)O[*],0.0,0.0,0.0,6.4398,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)C(CCC)C(=O)O[*],0.0,0.0,0.0,6.4978,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)C(CCCCCCC)C(=O)O[*],0.0,0.0,0.0,6.4036,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)C1CCC(C(=O)O[*])CC1,0.0,0.0,0.0,6.6414,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O[*],0.0,0.0,0.0,3.8434,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)C=CC(=O)O[*],0.0,0.0,0.0,4.6987,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CC(=O)O[*],0.0,0.0,0.0,6.2374,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCC(=O)O[*],0.0,0.0,0.0,6.5538,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCC(C)CC(=O)O[*],0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCCC(=O)O[*],0.0,0.0,0.0,6.4269,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCCCCC(=O)O[*],0.0,0.0,0.0,6.5004,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCCCCCC(=O)O[*],0.0,0.0,0.0,6.7743,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCCCCCCC(=O)O[*],0.0,0.0,0.0,6.5091,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCCCCCCCC(=O)O[*],0.0,0.0,0.0,6.493,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O[*],0.0,0.0,0.0,6.2057,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],0.0,0.0,5.7504,6.5167,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCCCSCCCCC(=O)O[*],0.0,0.0,0.0,5.2898,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)CCSCCC(=O)O[*],0.0,0.0,0.0,5.4283,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)COCC(=O)O[*],0.0,0.0,0.0,5.9381,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O[*],-5.83,0.755,4.5558,5.0931,5.1123,0.0,3.82,1.7289
[*]CCOCCOC(=O)NCCCCCCNC(=O)O[*],0.0,0.0,0.0,6.0376,0.0,56.78,0.0,0.0
[*]CCOCCOC(=O)NCCNC(=O)O[*],0.0,0.0,0.0,6.3071,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)O[*],-5.52,0.4954,6.6617,6.7562,7.5966,0.0,3.32,1.6326
[*]CCOCCOC(=O)c1ccc(C(=O)O[*])cc1,0.0,0.0,0.0,0.0,0.0,38.53,0.0,0.0
[*]CCOCCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,0.0,0.0,0.0,4.5987,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)c1ccc(NC=Nc2ccc(C(=O)O[*])cc2)cc1,0.0,0.0,0.0,4.1569,0.0,0.0,0.0,0.0
[*]CCOCCOC(=O)c1cccc(C(=O)O[*])c1,0.0,0.0,0.0,4.8122,0.0,0.0,0.0,0.0
[*]CCOCCOCC#CC#CCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],0.0,0.0,0.0,4.9082,0.0,0.0,0.0,0.0
[*]CCOCCOCCOC(=O)C(=O)O[*],0.0,0.0,0.0,4.4209,0.0,0.0,0.0,0.0
[*]CCOCCOCCOC(=O)C1CCC(C(=O)O[*])CC1,0.0,0.0,0.0,6.1079,0.0,0.0,0.0,0.0
[*]CCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O[*],0.0,0.0,0.0,4.4951,0.0,0.0,0.0,0.0
[*]CCOCCOCCOC(=O)CC(=O)O[*],0.0,0.0,0.0,5.6203,0.0,0.0,0.0,0.0
[*]CCOCCOCCOC(=O)CCC(=O)O[*],0.0,0.0,0.0,6.2323,0.0,0.0,0.0,0.0
